Альянс,developer,https://rostov.cian.ru/sale/flat/293649137/,можайск,sale,flat,2,7,2,77.88,-1,0,28815600,Кировский,Социалистическая ,118,,Дом-резиденция Собрание
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/304869833/,можайск,sale,flat,44,44,2,86.3,-1,0,38000000,Хорошево-Мневники, Шеногина,,Шелепиха,Sydney City
Apple Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/296403571/,можайск,sale,flat,4,8,2,64.0,-1,0,39900000,Тверской,Благовещенский переулок,5,Маяковская,
ФСК,developer,https://kazan.cian.ru/sale/flat/308706320/,можайск,sale,flat,3,7,2,42.1,-1,0,5805716,,,,,ФоРест
Гранд Недвижимость,real_estate_agent,https://sochi.cian.ru/sale/flat/308830155/,можайск,sale,flat,6,10,1,31.7,-1,0,7340000,Хостинский, Мацестинская,17/1,,
ID 12468212,homeowner,https://www.cian.ru/sale/flat/308182993/,можайск,sale,flat,2,17,2,63.0,-1,0,19150000,, Радужная,8,Рассказовка,
Ак Барс Дом,developer,https://kazan.cian.ru/sale/flat/295341650/,можайск,sale,flat,2,4,2,54.97,-1,0,7915680,,,,,Новый свет
Rielt Group Agency,real_estate_agent,https://spb.cian.ru/sale/flat/303466147/,можайск,sale,flat,1,10,2,57.6,-1,0,8750000,Кировский, Лени Голикова,98К2,Проспект Ветеранов,
ID 6975046,realtor,https://spb.cian.ru/sale/flat/308141587/,можайск,sale,flat,10,12,1,41.5,-1,0,4590000,, Шоссе в Лаврики,78к1,Девяткино,
ПИК,developer,https://vladivostok.cian.ru/sale/flat/308030533/,можайск,sale,flat,2,24,2,49.1,-1,0,8096590,Первореченский,,2,,Снежный парк ЖК
Гранд Недвижимость,real_estate_agent,https://sochi.cian.ru/sale/flat/308829800/,можайск,sale,flat,10,10,2,45.5,-1,0,12250000,Хостинский, Мацестинская,17/1,,
Садовое кольцо,developer,https://ufa.cian.ru/sale/flat/302077155/,можайск,sale,flat,7,30,2,59.88,-1,0,10036607,Октябрьский,,,,Урман Сити ЖК
Магазин новостроек,representative_developer,https://krasnodar.cian.ru/sale/flat/302688649/,можайск,sale,flat,3,4,2,47.5,-1,0,4940000,,,,,ДзенПарк
НЕДВИЖИМОСТЬ 23,real_estate_agent,https://sochi.cian.ru/sale/flat/247945326/,можайск,sale,flat,23,26,1,37.0,-1,0,10000000,Центральный,Пластунская ,123Ак2,,Раз Два Три
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/304027788/,можайск,sale,flat,4,5,2,41.0,-1,0,18950000,Мещанский,Трифоновская ,55,Рижская,
AVA,developer,https://krasnodar.cian.ru/sale/flat/302610178/,можайск,sale,flat,15,16,2,51.7,-1,0,6240190,Зеленодар ЖК, Садовое Кольцо,9,,Зеленодар
ID 88675389,unknown,https://www.cian.ru/sale/flat/299351553/,можайск,sale,flat,2,6,2,70.0,-1,0,31600000,Москворечье-Сабурово,переулок 1-й Котляковский,2Ак3,Варшавская,LIFE Варшавская
ID 27200535,homeowner,https://solnechnogorsk.cian.ru/sale/flat/308523231/,можайск,sale,flat,2,5,2,50.0,-1,0,6600000,,,,,
AVA,developer,https://krasnodar.cian.ru/sale/flat/302609050/,можайск,sale,flat,2,22,1,49.7,-1,0,9825690,мкр. Аврора, Имени Дзержинского,95,,AVrorA
Никита Гаврилов,realtor,https://www.cian.ru/sale/flat/308929771/,можайск,sale,flat,5,17,2,60.0,-1,0,18550000,Марьино,Новочеркасский бульвар,47,Марьино,
ID 108109847,homeowner,https://www.cian.ru/sale/flat/308933767/,можайск,sale,flat,7,8,2,51.9,-1,0,10100000,, Уточкина,8к2,Силикатная,
AVA,developer,https://krasnodar.cian.ru/sale/flat/307879803/,можайск,sale,flat,9,21,2,60.35,-1,0,7543750,мкр. ХБК,Уральская ,100/8,,Режиссёр
Недвижимость у моря,real_estate_agent,https://sochi.cian.ru/sale/flat/308179318/,можайск,sale,flat,10,12,2,65.0,-1,0,17200000,Хостинский, Возрождения,22,,
PROНЕДВИЖИМОСТЬ,real_estate_agent,https://vidnoye.cian.ru/sale/flat/302233308/,можайск,sale,flat,4,14,2,53.0,-1,0,11450000,пос. Развилка,проезд Римский,5,,Римский
Железно,developer,https://ekb.cian.ru/sale/flat/304249899/,можайск,sale,flat,3,6,2,42.0,-1,0,6101739,,,,Чкаловская,Лес ЖК
Недвижимость у моря,real_estate_agent,https://sochi.cian.ru/sale/flat/308792977/,можайск,sale,flat,17,20,2,65.0,-1,0,16800000,Адлерский, Кирова,30,,
VESPER,developer,https://www.cian.ru/sale/flat/308762624/,можайск,sale,flat,5,21,2,110.6,-1,0,108976392,Пресненский, Костикова,4к1,Улица 1905 года,Lucky
Ак Барс Дом,developer,https://kazan.cian.ru/sale/flat/306063177/,можайск,sale,flat,5,9,2,83.43,-1,0,29041983,Советский,,,Суконная слобода,Мифы ЖК
author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
НЕДВИЖИМОСТЬ 23,real_estate_agent,https://sochi.cian.ru/sale/flat/299938801/,можайск,sale,flat,13,19,2,49.0,-1,0,9500000,Хостинский, Ясногорская,,,Кислород
Этажи Москва,real_estate_agent,https://korolev.cian.ru/sale/flat/308942490/,можайск,sale,flat,1,5,2,40.6,-1,0,5500000,,Октябрьская ,6,Ботанический сад,
НВМ,representative_developer,https://krasnodar.cian.ru/sale/flat/308001539/,можайск,sale,flat,5,7,1,42.7,-1,0,5978000,,,,,История 2
НЕДВИЖИМОСТЬ 23,real_estate_agent,https://sochi.cian.ru/sale/flat/279487025/,можайск,sale,flat,18,20,2,52.0,-1,0,10000000,Хостинский, Аллея Челтенхэма,18,,
ID 118582271,homeowner,https://balashikha.cian.ru/sale/flat/308939146/,можайск,sale,flat,10,17,2,52.2,-1,0,9890000,, Свердлова,50,Щёлковская,
Магазин новостроек,representative_developer,https://novorossiysk.cian.ru/sale/flat/306630449/,можайск,sale,flat,2,24,1,24.6,-1,0,7047039,,,,,Барса
ID 44567902,homeowner,https://sochi.cian.ru/sale/flat/308699113/,можайск,sale,flat,4,8,2,49.73,-1,0,22050000,Хостинский, Володарского,6,,Marine Garden Sochi
BERI,real_estate_agent,https://www.cian.ru/sale/flat/308953364/,можайск,sale,flat,6,21,1,36.0,-1,0,15500000,Ховрино,Левобережная ,4к9,Ховрино,
Северная Компания,developer,https://ryazan.cian.ru/sale/flat/307427731/,можайск,sale,flat,1,4,2,146.56,-1,0,45908280,Советский,,,,Дом на Вознесенской ЖК
ID 13044325,unknown,https://www.cian.ru/sale/flat/308859379/,можайск,sale,flat,22,32,1,37.35,-1,0,17780000,Нижегородский,Газгольдерная ,10,Нижегородская,Profit
Kalinka Group,real_estate_agent,https://odintsovo.cian.ru/sale/flat/291589677/,можайск,sale,flat,3,6,2,236.0,-1,0,130000000,,,,,Жуковка Шале
Магазин новостроек,representative_developer,https://novorossiysk.cian.ru/sale/flat/305286192/,можайск,sale,flat,23,24,2,59.9,-1,0,8206300,Цемдолина тер., Ф.Я. Бурсака,82,,Мята
BRAUMOST,real_estate_agent,https://www.cian.ru/sale/flat/293943948/,можайск,sale,flat,5,10,1,48.5,-1,0,23500000,Покровское-Стрешнево,Вивальди кв-л,,Спартак,Клубный Город на Реке Примавера ЖК
PROНЕДВИЖИМОСТЬ,real_estate_agent,https://www.cian.ru/sale/flat/308898816/,можайск,sale,flat,2,20,2,60.0,-1,0,21990000,Алтуфьевский,Бибиревская ,4А,Бибирево,Барбарис
Первостроитель,developer,https://ekb.cian.ru/sale/flat/297114709/,можайск,sale,flat,2,24,1,31.3,-1,0,7936000,Кировский, Мира,47/7,Геологическая,Проспект Мира. Компаунд
НЕДВИЖИМОСТЬ 23,real_estate_agent,https://sochi.cian.ru/sale/flat/304113286/,можайск,sale,flat,8,10,1,28.0,-1,0,10350000,Адлерский, Ленина,280А,,
Свой Мир,real_estate_agent,https://spb.cian.ru/sale/flat/300418797/,можайск,sale,flat,4,4,1,31.3,-1,0,4100000,,,,,Щегловская усадьба
Неометрия,developer,https://sochi.cian.ru/sale/flat/308285408/,можайск,sale,flat,2,17,2,44.2,-1,0,18011500,Адлерский,,,,Лестория
Romanov Estate,real_estate_agent,https://www.cian.ru/sale/flat/306079971/,можайск,sale,flat,15,20,2,79.4,-1,0,29870000,Нагатино-Садовники,Варшавское шоссе,37АК1,Нагатинская,Rotterdam
PANDA ESTATE,real_estate_agent,https://www.cian.ru/sale/flat/303149151/,можайск,sale,flat,9,10,2,90.0,-1,0,79990000,Хамовники,Ружейный переулок,3,Смоленская,Смоленская Застава
Светлый,developer,https://krym.cian.ru/sale/flat/308441444/,можайск,sale,flat,3,3,1,40.9,-1,0,7362000,Саки, Заводская,62,,Новый берег
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/301042658/,можайск,sale,flat,24,79,1,72.0,-1,0,70000000,Пресненский,1-й Красногвардейский проезд,22с1,Москва-Сити,NEVA TOWERS
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/307295985/,можайск,sale,flat,3,24,1,42.6,-1,0,21500000,Даниловский,Автозаводская ,23Бк2,ЗИЛ,Парк Легенд
Ак Барс Дом,developer,https://kazan.cian.ru/sale/flat/306188777/,можайск,sale,flat,2,5,2,61.01,-1,0,20053987,Вахитовский,,,Кремлёвская,Дом на Исхаки ЖК
НЕДВИЖИМОСТЬ 23,real_estate_agent,https://sochi.cian.ru/sale/flat/301916019/,можайск,sale,flat,3,5,1,40.6,-1,0,23900000,Центральный, Крымская,,,Livingston
Этажи Москва,real_estate_agent,https://balashikha.cian.ru/sale/flat/307869945/,можайск,sale,flat,19,25,1,36.3,-1,0,5300000,, Яганова,9,Щёлковская,Пехра
Северная Компания,developer,https://ryazan.cian.ru/sale/flat/303065626/,можайск,sale,flat,2,16,1,26.7,-1,0,3650200,Московский,,,,Бирюзова Парк ЖК
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/308239254/,можайск,sale,flat,12,19,2,84.0,-1,0,59000000,Хорошево-Мневники,Шелепихинская набережная,34к2,Шелепиха,Сердце Столицы
author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Таврида Девелопмент,developer,https://krym.cian.ru/sale/flat/288981901/,можайск,sale,flat,2,20,3,72.75,-1,0,29100000,,,,,Новая Ливадия
ZIP Realty,real_estate_agent,https://www.cian.ru/sale/flat/308802493/,можайск,sale,flat,10,20,3,110.7,-1,0,122000000,Пресненский, Костикова,4к1,Улица 1905 года,Lucky
Екатерина Трипольская,realtor,https://www.cian.ru/sale/flat/308788985/,можайск,sale,flat,8,12,3,94.0,-1,0,49000000,Видовая кв-ра в е Мосфильма3-комн. квартира,94 м²,,,
Дипломат,developer,https://krym.cian.ru/sale/flat/292125110/,можайск,sale,flat,2,8,3,133.1,-1,0,58564000,,,,,Резиденция Дипломат
SHOW ME,real_estate_agent,https://www.cian.ru/sale/flat/306567075/,можайск,sale,flat,2,10,3,115.0,-1,0,101000000,Тверской,Большая Грузинская ,69,Белорусская,Четыре Ветра
BERI,real_estate_agent,https://www.cian.ru/sale/flat/308568986/,можайск,sale,flat,5,9,3,59.0,-1,0,23950000,Раменки,Винницкая ,17,Раменки,
Неометрия,developer,https://sochi.cian.ru/sale/flat/302445478/,можайск,sale,flat,2,10,3,50.2,-1,0,50998180,Адлерский,Адлер жилрайон,,,Гостиничный комплекс 
ZIP Realty,real_estate_agent,https://www.cian.ru/sale/flat/308825551/,можайск,sale,flat,2,12,3,106.2,-1,0,53000000,Хорошевский,Ходынский бульвар,19,ЦСКА,Гранд-парк
ID 12693939,realtor,https://www.cian.ru/sale/flat/308367102/,можайск,sale,flat,24,28,3,71.0,-1,0,38000000,Филевский парк,Береговой проезд,1Б,Шелепиха,мой адрес На Береговом
Сармат,developer,https://krasnodar.cian.ru/sale/flat/307540479/,можайск,sale,flat,2,16,3,85.0,-1,0,8330000,Прикубанский, Западный обход,65/1,,Cармат
hoomie,real_estate_agent,https://www.cian.ru/sale/flat/305679858/,можайск,sale,flat,11,20,3,87.02,-1,0,32910964,Даниловский,,,Тульская,Форст ЖК
Villagio Realty,real_estate_agent,https://www.cian.ru/sale/flat/307817649/,можайск,sale,flat,4,25,3,81.0,-1,0,22900000,Рязанский, Васильцовский Стан,7к1,Текстильщики,
Интеллект,developer,https://krym.cian.ru/sale/flat/295983929/,можайск,sale,flat,4,13,3,57.19,-1,0,18279349,,,,,Парковая Резиденция
White and Broughton,real_estate_agent,https://www.cian.ru/sale/flat/305736633/,можайск,sale,flat,35,41,3,97.4,-1,0,95000000,Хорошевский,Ленинградский проспект,37/3,Аэропорт,Прайм Парк
GRAND ESTATE - Премиальная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/300871845/,можайск,sale,flat,3,15,3,95.0,-1,0,35000000,Пресненский,Зоологическая ,30С2,Баррикадная,
Интеллект,developer,https://krym.cian.ru/sale/flat/306356333/,можайск,sale,flat,7,20,3,67.58,-1,0,19460266,,,,,Крымская Резиденция
Правовой центр жилья,real_estate_agent,https://www.cian.ru/sale/flat/308734826/,можайск,sale,flat,3,8,3,121.3,-1,0,206000000,Красносельский,Костянский переулок,13,Сретенский бульвар,Клубный дом TURGENEV
Дмитрий Асташов,realtor,https://www.cian.ru/sale/flat/307964340/,можайск,sale,flat,6,9,3,58.7,-1,0,21000000,Академический,Большая Черемушкинская ,2К1,Крымская,
Эталон,developer,https://ekb.cian.ru/sale/flat/308412122/,можайск,sale,flat,4,5,3,57.45,-1,0,7327993,,,,,Балтым-Парк
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/306447297/,можайск,sale,flat,13,21,3,130.0,-1,0,155000000,Пресненский, Костикова,4к4,Улица 1905 года,Lucky
Century 21 Level,real_estate_agent,https://www.cian.ru/sale/flat/308753890/,можайск,sale,flat,6,16,3,73.4,-1,0,19500000,Теплый Стан, Академика Варги,36,Генерала Тюленева,
СК10,developer,https://rostov.cian.ru/sale/flat/303045420/,можайск,sale,flat,2,25,3,49.93,-1,0,6290000,Советский,,,,Малина парк
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/302398135/,можайск,sale,flat,5,17,3,105.0,-1,0,130000000,Пресненский, Сергея Макеева,9к2,Улица 1905 года,RedSide
Марина Кузьмина,realtor,https://www.cian.ru/sale/flat/306000498/,можайск,sale,flat,3,6,3,67.0,-1,0,19700000,Нагатино-Садовники,Нагатинская ,29К1,Коломенская,
TEN девелопмент,developer,https://ekb.cian.ru/sale/flat/306297704/,можайск,sale,flat,3,18,3,81.0,-1,0,12160000,Верх-Исетский,,,Площадь 1905 года,Русь XXI ЖК
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/296710178/,можайск,sale,flat,22,31,3,83.0,-1,0,52000000,Раменки, Лобачевского,120к1,Аминьевская,Крылья
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/301496697/,можайск,sale,flat,3,5,3,82.9,-1,0,42900000,Тверской,1-й Самотечный переулок,17А,Достоевская,
СК10,developer,https://rostov.cian.ru/sale/flat/308195515/,можайск,sale,flat,2,24,3,65.5,-1,0,11330000,Кировский,Красноармейская ,250,,Космос
author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
VESPER,developer,https://www.cian.ru/sale/flat/307544571/,Москва,sale,flat,2,21,3,157.8,-1,0,165216600,Пресненский, Костикова,4к1,Улица 1905 года,Lucky
ZIP Realty,real_estate_agent,https://www.cian.ru/sale/flat/308802493/,Москва,sale,flat,10,20,3,110.7,-1,0,122000000,Пресненский, Костикова,4к1,Улица 1905 года,Lucky
Галс-Девелопмент,developer,https://www.cian.ru/sale/flat/303040443/,Москва,sale,flat,5,5,3,183.1,-1,0,174494300,Арбат,Поварская ,8/1к1,Арбатская,De Luxe квартал апартаментов Театральный Дом
SHOW ME,real_estate_agent,https://www.cian.ru/sale/flat/306567075/,Москва,sale,flat,2,10,3,115.0,-1,0,101000000,Тверской,Большая Грузинская ,69,Белорусская,Четыре Ветра
Tekta Group,developer,https://www.cian.ru/sale/flat/301259721/,Москва,sale,flat,19,42,3,65.9,-1,0,30201484,Котловка,Севастопольский проспект,22А,Нагорная,Eniteo
ZIP Realty,real_estate_agent,https://www.cian.ru/sale/flat/308825551/,Москва,sale,flat,2,12,3,106.2,-1,0,53000000,Хорошевский,Ходынский бульвар,19,ЦСКА,Гранд-парк
VESPER,developer,https://www.cian.ru/sale/flat/308110877/,Москва,sale,flat,4,6,3,264.6,-1,0,661500000,Пресненский,Трехпрудный переулок,9С2,Пушкинская,Клубный дом Левенсон
hoomie,real_estate_agent,https://www.cian.ru/sale/flat/305679858/,Москва,sale,flat,11,20,3,87.02,-1,0,32910964,Даниловский,,,Тульская,Форст ЖК
ANT Development,developer,https://www.cian.ru/sale/flat/303519403/,Москва,sale,flat,3,10,3,105.8,-1,0,115430498,Дорогомилово,,3к8,Поклонная,Виктори Парк Резиденсез ЖК
White and Broughton,real_estate_agent,https://www.cian.ru/sale/flat/305736633/,Москва,sale,flat,35,41,3,97.4,-1,0,95000000,Хорошевский,Ленинградский проспект,37/3,Аэропорт,Прайм Парк
Главстрой,developer,https://www.cian.ru/sale/flat/307941294/,Москва,sale,flat,4,20,3,103.7,-1,0,40291971,Филевский парк,Береговой проезд,2,Фили,Береговой-2
Правовой центр жилья,real_estate_agent,https://www.cian.ru/sale/flat/308734826/,Москва,sale,flat,3,8,3,121.3,-1,0,206000000,Красносельский,Костянский переулок,13,Сретенский бульвар,Клубный дом TURGENEV
Галс-Девелопмент,developer,https://www.cian.ru/sale/flat/306243037/,Москва,sale,flat,15,23,3,82.8,-1,0,39578400,Басманный, Фридриха Энгельса,56С9,Бауманская,Дом 56
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/306447297/,Москва,sale,flat,13,21,3,130.0,-1,0,155000000,Пресненский, Костикова,4к4,Улица 1905 года,Lucky
MR Group,developer,https://www.cian.ru/sale/flat/300288094/,Москва,sale,flat,5,43,3,84.79,-1,0,40300687,Савеловский,2-я Хуторская ,34,Дмитровская,SYMPHONY 34
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/296710178/,Москва,sale,flat,22,31,3,83.0,-1,0,52000000,Раменки, Лобачевского,120к1,Аминьевская,Крылья
Галс-Девелопмент,developer,https://www.cian.ru/sale/flat/308080997/,Москва,sale,flat,2,6,3,118.66,-1,0,195551680,Замоскворечье,Космодамианская набережная,4/22С8,Новокузнецкая,Клубный дом Космо 4/22
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/302398135/,Москва,sale,flat,5,17,3,105.0,-1,0,130000000,Пресненский, Сергея Макеева,9к2,Улица 1905 года,RedSide
Среда,developer,https://www.cian.ru/sale/flat/304753723/,Москва,sale,flat,2,44,3,83.71,-1,0,28859441,Кунцево,48-й кв-л,,Кунцевская,Кутузовский Квартал ЖК
BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/306888870/,Москва,sale,flat,25,35,3,137.6,-1,0,70000000,Щукино,Авиационная ,79К1,Щукинская,Алые Паруса
MR Group,developer,https://www.cian.ru/sale/flat/306614056/,Москва,sale,flat,9,28,3,87.7,-1,0,32115301,Даниловский,,,Павелецкая,Павелецкая Сити ЖК
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/308896854/,Москва,sale,flat,7,14,3,206.0,-1,0,288277199,Арбат,Малый Новопесковский переулок,8,Смоленская,Дом на Смоленской набережной
Главстрой,developer,https://www.cian.ru/sale/flat/307942465/,Москва,sale,flat,5,35,3,95.73,-1,0,40514371,Котловка,31/2,31/2,Профсоюзная,Новые Академики ЖК
HOUSE MALL - Городская недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/305275545/,Москва,sale,flat,11,20,3,117.1,-1,0,46500000,Свиблово,проезд Серебрякова,11к1,Ботанический сад,Silver
Tekta Group,developer,https://www.cian.ru/sale/flat/306178079/,Москва,sale,flat,14,34,3,59.3,-1,0,28339470,Обручевский,,,Калужская,Эвер ЖК
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/307587007/,Москва,sale,flat,5,5,3,92.4,-1,0,75000000,Пресненский,Мерзляковский переулок,13,Арбатская,
MR Group,developer,https://www.cian.ru/sale/flat/308909146/,Москва,sale,flat,11,13,3,141.9,-1,0,252851610,Мещанский,Садовая-Сухаревская ,14,Цветной бульвар,Клубный дом Forum
BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/306947550/,Москва,sale,flat,3,6,3,72.0,-1,0,30000000,Тверской,Новослободская ,73К3,Савёловская,
author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Sminex,developer,https://www.cian.ru/sale/flat/293713709/,Москва,sale,flat,2,14,3,142.1,-1,0,309370000,Якиманка,,,Полянка,Лаврушинский ЖК
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/303766764/,Москва,sale,flat,2,4,3,137.9,-1,0,275110500,Хамовники,Пречистенская набережная,7,Парк Культуры,Кленовый DOM
TOUCH,developer,https://www.cian.ru/sale/flat/302838498/,Москва,sale,flat,6,13,3,75.37,-1,0,41550880,Южнопортовый,,к3,Дубровка,Шампайн ЖК
Point Estate Город,real_estate_agent,https://www.cian.ru/sale/flat/291925257/,Москва,sale,flat,3,9,3,148.5,-1,0,189000000,Тверской,1-я Тверская-Ямская ,2,Маяковская,Vesper Tverskaya
Пионер,developer,https://www.cian.ru/sale/flat/301459890/,Москва,sale,flat,7,18,3,84.9,-1,0,60621401,Донской,2-й Донской проезд,10,Ленинский проспект,SHIFT
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/304304141/,Москва,sale,flat,7,18,3,89.7,-1,0,98000000,Хамовники,,,Воробьёвы горы,Коллекция Лужники ЖК
Absolute Premium,developer,https://www.cian.ru/sale/flat/304065721/,Москва,sale,flat,2,18,3,118.1,-1,0,134761000,Хамовники,,,Воробьёвы горы,Коллекция Лужники ЖК
САДОВЫЕ КВАРТАЛЫ,real_estate_agent,https://www.cian.ru/sale/flat/304330107/,Москва,sale,flat,11,14,3,242.97,-1,0,328500000,Хамовники, Усачева,11,Спортивная,Садовые кварталы
Ташир,developer,https://www.cian.ru/sale/flat/308803040/,Москва,sale,flat,25,32,3,83.7,-1,0,,Черемушки,Херсонская ,43к5,Зюзино,ONYX Deluxe
Ramenky Realty,real_estate_agent,https://www.cian.ru/sale/flat/300298619/,Москва,sale,flat,8,12,3,136.5,-1,0,102000000,Раменки, Сергея Бондарчука,4,Мичуринский проспект,Река
COLDY,developer,https://www.cian.ru/sale/flat/303330161/,Москва,sale,flat,4,15,3,112.49,-1,0,85627388,Даниловский, Серпуховский Вал,7,Тульская,Дом 7 Даниловский
ID 111783,homeowner,https://www.cian.ru/sale/flat/307780900/,Москва,sale,flat,5,14,3,104.0,-1,0,29600000,Коптево, Космонавта Волкова,29К1,Красный Балтиец,
Донстрой,developer,https://www.cian.ru/sale/flat/308969444/,Москва,sale,flat,5,21,3,78.6,-1,0,32996280,Лефортово,,,Площадь Ильича,Символ ЖК
Ашихмин и партнёры,real_estate_agent,https://www.cian.ru/sale/flat/307581660/,Москва,sale,flat,5,19,3,106.5,-1,0,75000000,Раменки,Ломоносовский проспект,25к2,Университет,Dominion
Пионер,developer,https://www.cian.ru/sale/flat/308640109/,Москва,sale,flat,3,11,3,85.9,-1,0,77617693,Даниловский,,,Павелецкая,Опус ЖК
Villagio Realty,real_estate_agent,https://www.cian.ru/sale/flat/307817649/,Москва,sale,flat,4,25,3,81.0,-1,0,22900000,Рязанский, Васильцовский Стан,7к1,Текстильщики,
Tekta Group,developer,https://www.cian.ru/sale/flat/303506224/,Москва,sale,flat,9,34,3,57.1,-1,0,23599430,Нагорный,,2,Нагорная,Твелв ЖК
ID 101798981,homeowner,https://www.cian.ru/sale/flat/307470424/,Москва,sale,flat,15,28,3,100.0,-1,0,59000000,Филевский парк,Береговой проезд,1А,Шелепиха,мой адрес На Береговом
Sminex,developer,https://www.cian.ru/sale/flat/308620410/,Москва,sale,flat,2,21,3,79.64,-1,0,44810000,Марфино, Академика Королева,21,Бутырская,Дом Достижение
BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/306151519/,Москва,sale,flat,5,8,3,123.0,-1,0,74800000,Тверской,Сущевская ,31,Менделеевская,
MR Group,developer,https://www.cian.ru/sale/flat/306610279/,Москва,sale,flat,8,59,3,56.1,-1,0,,Можайский,,,Давыдково,Веер ЖК
BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/308657569/,Москва,sale,flat,6,7,3,150.3,-1,0,186000000,Пресненский,Садовая-Кудринская ,8-10-12,Баррикадная,
UNIQ Development,developer,https://www.cian.ru/sale/flat/307668354/,Москва,sale,flat,11,25,3,109.2,-1,0,89544000,Фили-Давыдково,Малая Филевская ,46,Кунцевская,Springs
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/307215537/,Москва,sale,flat,3,14,3,138.9,-1,0,236130000,Хамовники,переулок 1-й Тружеников,16,Киевская,Brodsky
MR Group,developer,https://www.cian.ru/sale/flat/306603347/,Москва,sale,flat,16,36,3,88.0,-1,0,70149112,Беговой,Ленинградский проспект,вл8,Белорусская,Slava
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/304737194/,Москва,sale,flat,3,21,3,92.2,-1,0,98285200,Пресненский,2-я Звенигородская ,14,Улица 1905 года,Lucky
Пионер,developer,https://www.cian.ru/sale/flat/308884181/,Москва,sale,flat,3,39,3,70.5,-1,0,47630082,Даниловский,,,Павелецкая,Хай Лайф ЖК
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/282555064/,Москва,sale,flat,2,18,3,70.0,-1,0,29950000,Беговой,Ленинградский проспект,29к3,Динамо,Царская площадь
author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
GRAND ESTATE - Премиальная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/308352419/,Москва,sale,flat,5,7,3,75.0,-1,0,41500000,Басманный, Земляной Вал,34С4,Курская,
COLDY,developer,https://www.cian.ru/sale/flat/303330161/,Москва,sale,flat,4,15,3,112.49,-1,0,85627388,Даниловский, Серпуховский Вал,7,Тульская,Дом 7 Даниловский
ID 111783,homeowner,https://www.cian.ru/sale/flat/307780900/,Москва,sale,flat,5,14,3,104.0,-1,0,29600000,Коптево, Космонавта Волкова,29К1,Красный Балтиец,
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/301132017/,Москва,sale,flat,2,4,3,200.0,-1,0,520000000,Якиманка,1-й Голутвинский переулок,7,Октябрьская,1-й Голутвинский пер. д. 7
Донстрой,developer,https://www.cian.ru/sale/flat/308969444/,Москва,sale,flat,5,21,3,78.6,-1,0,32996280,Лефортово,,,Площадь Ильича,Символ ЖК
Ашихмин и партнёры,real_estate_agent,https://www.cian.ru/sale/flat/307581660/,Москва,sale,flat,5,19,3,106.5,-1,0,75000000,Раменки,Ломоносовский проспект,25к2,Университет,Dominion
Винидиктов и Партнеры,real_estate_agent,https://www.cian.ru/sale/flat/301012836/,Москва,sale,flat,4,14,3,116.0,-1,0,87000000,Дорогомилово,набережная Тараса Шевченко,1,Киевская,
Пионер,developer,https://www.cian.ru/sale/flat/308640109/,Москва,sale,flat,3,11,3,85.9,-1,0,77617693,Даниловский,,,Павелецкая,Опус ЖК
